id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,1.34609,-1.72245,0,0,0,-0.774108,-0.633054,
1,1.76737,2.33544,0,0,0,0.663274,0.748377,
2,-0.0226679,2.26588,0,0,0,-0.679503,0.733673,
3,0.0417434,-0.0224295,0,0,0,0.0241655,0.999708,
